"gid","gid-2","dist"
3013,1259,"1895.809337417399"
3014,1259,"1940.8341379769975"
3015,1259,"1920.3853046065585"
3016,1259,"1999.4010646984957"
3017,1259,"2056.789371788933"
3018,1259,"2038.0539068524565"
3019,1259,"2047.798101291577"
3020,1259,"2068.0142876940954"
3021,1259,"2079.602477337016"
3022,1259,"2006.572135734753"
3023,1259,"1840.479889949907"
3024,1259,"1776.9668786632215"
3025,1259,"785.4805080790068"
3026,1259,"716.5145213598797"
3027,1259,"842.1684972908191"
3028,1259,"721.8703659259112"
3029,1259,"862.6879775328212"
3030,1259,"736.4146336830493"
3031,1259,"832.3523763850955"
3032,1259,"787.7822193380235"
3033,1259,"797.3501421815931"
3034,1259,"778.0253851687162"
3035,1259,"1513.0866075187894"
3036,1259,"1698.5758437252346"
3037,1259,"1532.6500623870563"
3038,1259,"1647.6138568156919"
3039,1259,"1519.65398838632"
3040,1259,"1521.2299677670903"
3041,1259,"1584.4660262250777"
3042,1259,"1566.745316992373"
3043,1259,"1591.6439180642535"
3044,1259,"1601.9995840226961"
3045,1259,"1577.8406928310742"
3046,1259,"1603.623705727444"
3047,1259,"1686.2670468815918"
3048,1259,"1609.3957786574872"
3049,1259,"1615.0731513247783"
3050,1259,"1511.6132310363607"
3051,1259,"1616.9611156961605"
3052,1259,"1598.2697794080927"
3053,1259,"1602.5500647866058"
3054,1259,"1604.953443565254"
3055,1259,"1609.7591425807825"
3056,1259,"1656.573952019126"
3057,1259,"1623.9600943236815"
3058,1259,"1611.844496719267"
3059,1259,"1652.036611775552"
3060,1259,"1674.9501030353106"
3061,1259,"1711.7650945707942"
3062,1837,"195.12654728820308"
3063,1542,"3046.8767341411713"
3064,1259,"719.9667066858974"
3065,1359,"1470.59855907314"
3066,1776,"1598.0810191754597"
3067,1837,"944.5336022165947"
3068,1155,"1088.1503773313018"
3069,1157,"1370.6282812037734"
3070,1725,"730.7175806519684"
3071,3842,"1334.5515296960916"
3072,1220,"15756.337273943056"
3073,1550,"5637.596884224323"
3074,1332,"6484.952968095716"
3075,1265,"453.21010605450033"
3076,1198,"473.8799083983636"
3077,465,"448.1042725063249"
3078,465,"328.9493622872837"
3079,1216,"106.37767525597222"
3080,1216,"106.37767525597222"
3081,1198,"681.7842384942134"
3082,1150,"3585.7120128603447"
3083,379,"402.19794648074276"
3084,1198,"430.1907542514176"
3085,1199,"7167.040204682566"
3086,634,"204.9751098666511"
3087,1155,"958.9177228533199"
3088,828,"2821.056338532535"
3089,1213,"9339.690190903364"
3090,1259,"198.9360159135383"
3091,3713,"277.64375321973296"
3092,3902,"571.6417310034147"
3093,4004,"5220.889817461152"
3094,4004,"5391.624572281873"
3095,3691,"522.1959592600047"
3096,3737,"814.7970244147901"
3097,3558,"662.2170251345498"
3098,4004,"4680.858466637647"
3099,4004,"1178.1489671977718"
3100,3771,"4603.6457754126"
3101,3057,"3552.906233455175"
3102,3771,"1860.9776495169694"
3103,3493,"254.05146774078776"
3104,3058,"3250.3975908145376"
3105,3058,"3336.6417345184677"
3106,3073,"986.6945674386749"
3107,3025,"3106.5707586652297"
3108,3486,"319.2881701367077"
3109,3486,"361.76838287512317"
3110,3322,"1921.2401262848182"
3111,3322,"1864.644694301745"
3112,2697,"441.6995511902952"
3113,3730,"458.67168970768995"
3114,3493,"886.8233590787829"
3115,3322,"658.8497792861252"
3116,3322,"977.9308054321891"
3117,3322,"867.9747855619622"
3118,3322,"644.501469382072"
3119,3431,"1030.6760367695151"
3120,3431,"2845.1768953089254"
3121,3322,"1283.8246201376337"
3122,4217,"1485.0017477607341"
3123,4217,"2107.6006439120533"
3124,3783,"620.7662492914868"
3125,3783,"582.7796727513467"
3126,4217,"2788.218172691203"
3127,1950,"351.9324935426704"
3128,4217,"3220.955322577424"
3129,3486,"352.1789618693698"
3130,1935,"901.571549372131"
3131,1935,"946.133023761052"
3132,1935,"893.3600712656335"
3133,4093,"1407.888250653266"
3134,3322,"1937.7322058965983"
3135,3486,"552.1204448247734"
3136,4217,"1820.963077384711"
3137,4217,"1737.6578276153477"
3138,4076,"1541.05919779535"
3139,3330,"195.64603625369998"
3140,4082,"348.7784630711377"
3141,4082,"689.6106993879862"
3142,2943,"370.4649261322627"
3143,3322,"1132.5563327599177"
3144,3215,"572.8228865515757"
3145,3215,"567.9163373197925"
3146,3215,"345.6140120753135"
3147,3215,"245.0007948648586"
3148,3215,"513.8129571827232"
3149,3215,"55.763822397823176"
3150,3215,"1200.804662434551"
3151,2102,"495.70369007291345"
3152,3215,"435.70920750090465"
3153,3215,"239.07911477567396"
3154,3215,"391.4476489471056"
3155,4082,"4375.849293626647"
3156,4082,"2914.0448256639293"
3157,4082,"4537.830908955109"
3158,4082,"3962.0113854790566"
3159,3616,"486.83620997300096"
3160,3286,"404.55085694128485"
3161,3286,"521.9664341994126"
3162,3286,"894.9956999503836"
3163,3286,"523.8304337243079"
3164,3213,"739.8201864115197"
3165,3213,"689.0232774373468"
3166,3213,"562.1317529226807"
3167,3985,"271.23086259874214"
3168,4182,"236.27282143703232"
3169,4182,"687.4418420974737"
3170,4182,"1329.189101068593"
3171,4182,"1426.5733846602145"
3172,4182,"1584.5246278159475"
3173,4182,"1877.5729946121198"
3174,4182,"2061.8107603018866"
3175,3729,"399.4697949760591"
3176,3729,"111.69443715332984"
3177,3729,"60.51347971861013"
3178,2943,"106.28665213786147"
3179,4076,"6710.7214932220995"
3180,3773,"1368.2658835896468"
3181,3842,"2046.1594289050358"
3182,3842,"194.51043724728544"
3183,3493,"727.6348036937331"
3184,3167,"1263.5573665192683"
3185,4217,"314.8811937619146"
3186,3016,"3781.9505125715636"
3187,3486,"1359.4118354093523"
3188,3486,"1386.1493996551167"
3189,3486,"535.5251583349095"
3190,3841,"7444.558543659638"
3191,3841,"7284.5746423572955"
3192,3730,"369.1595200538532"
3193,3730,"3165.7932919253067"
3194,3486,"3042.535509222763"
3195,3486,"3041.406213853242"
3196,3486,"3185.8177767102025"
3197,3729,"193.03424667593202"
3198,3729,"144.36799377806398"
3199,3729,"157.39031918688937"
3200,3729,"164.3505946770583"
3201,3729,"75.7518580393711"
3202,3729,"164.6622517599132"
3203,3729,"182.1010682034708"
3204,3729,"172.8827770028642"
3205,3729,"248.76378887106333"
3206,3729,"317.4130325430812"
3207,3729,"160.57391704606925"
3208,3729,"162.7433038019711"
3209,3729,"167.69334742082071"
3210,3729,"174.96699513964677"
3211,3729,"174.3433109239517"
3212,3729,"189.61080912139045"
3213,3729,"248.76378887106333"
3214,3729,"71.27360193567098"
3215,3729,"129.5406242208856"
3216,3730,"8284.682027200375"
3217,4217,"935.9996645101664"
3218,3126,"686.0142064744444"
3219,3730,"8411.4498691183"
3220,2863,"299.3381710048618"
3221,3322,"1546.6085261712853"
3222,3730,"8536.383761177318"
3223,3730,"8881.300633792622"
3224,3332,"738.2969498712152"
3225,3730,"7954.539489134474"
3226,4049,"182.39573292805312"
3227,3407,"505.9224145570183"
3228,3611,"2538.6483847019344"
3229,3611,"2448.4979657691106"
3230,3028,"16.81258483971571"
3231,3486,"1090.4363201485382"
3232,3486,"3994.0304686125874"
3233,3486,"2694.515639638751"
3234,3486,"2740.3678383018264"
3235,4004,"303.7962927068463"
3236,3832,"1276.4194906340567"
3237,1967,"1271.003196978774"
3238,3056,"9432.630409308464"
3239,3832,"1671.4583439331338"
3240,3611,"1392.8569252484288"
3241,4004,"13102.369945956707"
3242,3611,"2435.730178352257"
3243,3730,"7933.905288771713"
3244,3730,"7895.769277424672"
3245,2933,"2195.9876982871097"
3246,3730,"9523.290893531403"
3247,3730,"10106.0961273188"
3248,4074,"18.482316541782478"
3249,2076,"317.9794444439395"
3250,2076,"398.89311314595045"
3251,3016,"8172.508775468819"
3252,3016,"8040.744776056792"
3253,3730,"8191.304032391869"
3254,4004,"13349.750976112044"
3255,3746,"224.12616140839995"
3256,3016,"8026.415094137085"
3257,3559,"399.28365581594034"
3258,3978,"1635.8795776777174"
3259,2207,"1919.3128433674137"
3260,2207,"2272.6608711358126"
3261,2207,"2173.7796810525238"
3262,2207,"2240.855745439306"
3263,2207,"2297.9894853723385"
3264,3025,"3338.2847178752236"
3265,3774,"39.41829939298963"
3266,3713,"186.27854529617076"
3267,3025,"1412.3195290078907"
3268,1068,"512.5660528045735"
3269,3836,"1100.8657508258154"
3270,1939,"1099.4342536357542"
3271,3945,"385.6261399932977"
3272,3016,"1444.3487851645273"
3273,3016,"1022.6235197547239"
3274,3016,"551.1153055809963"
3275,3713,"201.80967528949574"
3276,2182,"151.59566077233842"
3277,1265,"378.7266954917385"
3278,4217,"1340.9275802523437"
3279,3016,"3602.3252617155854"
3280,3789,"1004.8032392828542"
3281,3789,"1238.9324810812366"
3282,3407,"7653.500264401155"
3283,3730,"8320.75987285386"
3284,3407,"10337.407059110072"
3285,4217,"90.69838296297364"
3286,3016,"3478.9320548345163"
3287,3016,"3460.6331071872896"
3288,3016,"3089.7793925507376"
3289,3667,"191.09369989084334"
3290,3730,"10160.37224007244"
3291,1949,"841.1600975345596"
3292,3213,"482.0542136163815"
3293,3213,"582.6519344123473"
3294,3213,"488.4302371985052"
3295,3755,"373.7234575328151"
3296,2620,"439.66802736135577"
3297,3330,"516.967969177905"
3298,3215,"638.5138897629813"
3299,3330,"134.72200354101452"
3300,4004,"218.41571576694466"
3301,3730,"3934.3959169452583"
3302,3241,"41.46696584014145"
3303,3730,"4345.929713405653"
3304,3730,"3990.137570511549"
3305,3730,"8867.175257432968"
3306,4217,"8419.910539761528"
3307,4217,"8126.210356872053"
3308,4217,"8285.249791457392"
3309,3016,"9144.196582635564"
3310,3016,"9003.326218604301"
3311,3016,"8773.326609862579"
3312,3016,"8654.11316744376"
3313,3016,"8577.99143454232"
3314,3016,"8586.413212965375"
3315,3016,"8592.388018884189"
3316,3016,"8461.839364492651"
3317,3016,"8458.982616364276"
3318,3730,"10385.938941071343"
3319,3791,"3375.3800730269113"
3320,3730,"11392.891541696928"
3321,3380,"163.33891031028446"
3322,3201,"3915.757978595328"
3323,3493,"1220.6041211253535"
3324,3730,"9135.98399007817"
3325,3730,"9264.054243518858"
3326,3730,"9000.899572223716"
3327,3730,"11677.016736431979"
3328,4043,"1791.2487480753139"
3329,4043,"2041.3539219173504"
3330,3724,"189.56439147968536"
3331,4182,"2237.182583389865"
3332,3851,"4546.135712535642"
3333,3851,"4541.387739468906"
3334,3407,"6634.287248765702"
3335,3493,"468.77032374252155"
3336,4362,"173.01317230798665"
3337,3407,"6642.7482033949545"
3338,3407,"6573.296765919979"
3339,3407,"6649.872916004157"
3340,3407,"6749.789305077292"
3341,3407,"6893.4957533429515"
3342,3407,"10499.746467497958"
3343,3407,"10265.157864588764"
3344,2933,"1407.07301269871"
3345,3016,"6730.146122191194"
3346,3016,"6841.388042366192"
3347,3407,"2278.779667619305"
3348,1220,"2720.000376569987"
3349,3286,"1915.313010247508"
3350,3286,"1801.120997188203"
3351,3426,"6269.382336896005"
3352,4356,"636.3980094340806"
3353,3426,"6332.158743561996"
3354,3426,"6429.822209081867"
3355,3426,"6502.294411817626"
3356,3426,"6593.624178659677"
3357,3426,"6561.71215065756"
3358,3426,"6558.513683327478"
3359,3426,"6593.162681894915"
3360,3426,"6633.556492085658"
3361,3426,"6624.0773114525455"
3362,3426,"6530.6353559204435"
3363,3426,"6504.840188388616"
3364,3426,"6537.5641663021515"
3365,3426,"6532.368519837879"
3366,2896,"1371.861194652431"
3367,3486,"352.08010968781684"
3368,3486,"341.6190935391594"
3369,3486,"349.04256096336104"
3370,3486,"369.28206751719307"
3371,3486,"247.06361346943203"
3372,3486,"266.6854134852173"
3373,3486,"310.95680059142416"
3374,3486,"352.8423919330979"
3375,3486,"378.67635894121725"
3376,3486,"382.0953763668478"
3377,3486,"373.4857405459"
3378,3486,"248.80462375521603"
3379,2110,"290.0574252626992"
3380,4323,"2465.9300317433813"
3381,3409,"1877.0753592691822"
3382,4082,"2462.0986767802474"
3383,4082,"2418.937505753425"
3384,4082,"2502.3973071534706"
3385,4082,"2477.5609151656167"
3386,3286,"2197.572072406356"
3387,3289,"6315.751152264467"
3388,3978,"455.09119097286737"
3389,4361,"383.4899798044344"
3390,3318,"4160.219454358021"
3391,3286,"2297.5055798592884"
3392,3684,"70.4880803019338"
3393,3611,"976.0776742477898"
3394,3780,"1941.1167821082677"
3395,3197,"2298.2810928536815"
3396,4148,"1420.4173579417914"
3397,3851,"3771.0722574222045"
3398,4358,"4809.573705363796"
3399,3025,"495.0054831366663"
3400,3486,"1361.6104180812315"
3401,3486,"1365.69907016729"
3402,3486,"375.1311811223678"
3403,3486,"378.3435767814373"
3404,3486,"381.31981088014925"
3405,3486,"368.39881734373256"
3406,3486,"379.7168105838606"
3407,3286,"492.18550809342827"
3408,4076,"0.19271445036546378"
3409,4217,"559.6313223006697"
3410,3355,"806.3339173443129"
3411,3126,"628.7585366704509"
3412,4106,"202.4714437644856"
3413,4106,"770.5156552455305"
3414,1967,"64.03050327323817"
3415,3286,"161.38068551976312"
3416,3286,"2372.0505161646174"
3417,3286,"2930.413777708818"
3418,2634,"1746.4639555179726"
3419,3493,"249.333554945732"
3420,3286,"3784.083162499933"
3421,3286,"152.70149475501032"
3422,3286,"247.80612015906883"
3423,3200,"2201.4596801942407"
3424,3431,"804.2819001588053"
3425,3286,"2560.509611401477"
3426,3058,"4396.135497204557"
3427,3286,"633.3411281309754"
3428,3464,"2603.7523366733117"
3429,3611,"3541.122782861532"
3430,3286,"555.240909221898"
3431,3286,"629.4483762012975"
3432,3286,"472.8721283416017"
3433,3286,"515.5333364589554"
3434,3286,"602.0681571268564"
3435,3286,"673.1433980564973"
3436,3286,"680.4066219310819"
3437,4358,"4320.227300198234"
3438,4358,"4516.234691515919"
3439,4358,"4506.634864673214"
3440,4358,"4312.282835590231"
3441,3025,"3442.0573288480327"
3442,4034,"3562.015027986327"
3443,3027,"2908.360164541525"
3444,1967,"1349.851765665275"
3445,3486,"1326.7213595540757"
3446,3486,"1331.2509505451928"
3447,3486,"1339.6603188526303"
3448,3667,"1649.2018328680495"
3449,3951,"1691.9062726706395"
3450,3286,"699.2295425412865"
3451,3646,"984.6309459754661"
3452,3362,"1381.9980205437626"
3453,3667,"888.7209887781247"
3454,3667,"870.4693138891463"
3455,2642,"408.8514447555418"
3456,2933,"1586.7882518024219"
3457,3808,"91.94299592126936"
3458,3790,"790.5782870991518"
3459,3790,"705.8361294140185"
3460,3790,"738.5584587432375"
3461,3790,"704.7061405416433"
3462,3790,"706.0427775377858"
3463,3790,"770.6045564588036"
3464,3790,"751.4711715023919"
3465,3790,"773.9372626644025"
3466,4358,"5045.288510014141"
3467,3616,"749.0757272941787"
3468,3616,"1037.7449505784734"
3469,3200,"1705.1316085375076"
3470,3667,"4973.674973458366"
3471,2182,"131.59925530252772"
3472,4004,"119.60318274385362"
3473,4182,"1843.088898252663"
3474,4182,"2132.430196715588"
3475,3729,"213.52364073212715"
3476,3729,"209.39774122279184"
3477,3729,"203.60019779684663"
3478,3729,"183.6584279809826"
3479,3729,"179.87328514059644"
3480,3729,"149.98949131370438"
3481,3729,"118.08491700649756"
3482,3729,"99.70043337468678"
3483,3729,"118.5377728511002"
3484,3729,"199.03386410944856"
3485,3729,"197.52684675216963"
3486,3016,"4704.6269523333"
3487,3016,"4841.1173548681945"
3488,3729,"51.60981722940247"
3489,3729,"45.17497454201751"
3490,3729,"33.1983707670044"
3491,3729,"67.26241235202478"
3492,3729,"51.778605495909375"
3493,3729,"34.498063037364595"
3494,3729,"27.89315386059035"
3495,3729,"0.9782352008884473"
3496,3729,"15.182840168189935"
3497,3729,"8.3746216184449"
3498,3729,"19.029066972206884"
3499,3729,"11.558425493214994"
3500,3729,"22.461375320085548"
3501,3729,"25.177037040584786"
3502,3729,"23.725863786158907"
3503,3729,"28.744856488362462"
3504,3729,"27.70959151855426"
3505,3729,"19.747300756350672"
3506,3729,"14.93183534028417"
3507,3126,"395.5115163066601"
3508,3729,"131.6002513437788"
3509,3729,"127.17811174526673"
3510,3729,"133.80551339826195"
3511,3729,"130.1420544616653"
3512,3729,"49.44118199434684"
3513,3729,"63.10474418635999"
3514,3729,"264.4861476373961"
3515,3729,"256.8084247585373"
3516,3729,"88.9511920236204"
3517,2932,"469.83031969283593"
3518,2932,"702.2822545138199"
3519,1260,"307.18266741775943"
3520,3486,"1512.5269063927315"
3521,3486,"1509.7302641469566"
3522,3486,"1279.510171113814"
3523,3486,"1422.9770614166905"
3524,3486,"1489.0045444590685"
3525,3486,"1525.0030577781915"
3526,3486,"1516.2511803570078"
3527,3486,"540.6149400662813"
3528,3486,"537.1261190870994"
3529,3486,"630.9833712127304"
3530,3486,"643.7592861281737"
3531,3486,"903.2142358846744"
3532,3486,"911.5424830270248"
3533,3486,"921.0806263932595"
3534,3486,"908.5855823234025"
3535,3486,"915.7517078672607"
3536,3486,"896.1961660888591"
3537,3180,"1022.1947451137015"
3538,4035,"925.5143665444766"
3539,4034,"614.0427981268483"
3540,3016,"2677.057846305616"
3541,3126,"440.5418618592407"
3542,3667,"4994.475971199933"
3543,3667,"4999.526089878977"
3544,3667,"4985.08457722537"
3545,3667,"4972.093185987628"
3546,3667,"4970.739433276128"
3547,3667,"4963.76547898555"
3548,3704,"5250.06368307313"
3549,3180,"994.9494463881019"
3550,3729,"147.6001805312139"
3551,3729,"148.13877763461684"
3552,3729,"145.80228867187853"
3553,3729,"146.7109186805583"
3554,3729,"139.7266748111391"
3555,3729,"137.72257070614953"
3556,3729,"125.77298647251577"
3557,3729,"125.69306198462895"
3558,3729,"121.52031048259049"
3559,3729,"190.99950039559732"
3560,3729,"173.66125805184083"
3561,3729,"178.73009565943448"
3562,3729,"165.5108698164847"
3563,3729,"157.3531764577502"
3564,3729,"157.81355296656656"
3565,3729,"162.8305276453237"
3566,3729,"164.11882888304427"
3567,3729,"168.54511360348067"
3568,3025,"4812.8482881060545"
3569,1725,"692.3318865883458"
3570,1725,"624.5806465172944"
3571,1725,"673.9425763517573"
3572,3611,"2141.5964183717997"
3573,3322,"2272.1686462120174"
3574,3331,"970.6319459000074"
3575,3486,"1232.5755701362675"
3576,3486,"1218.4216703179964"
3577,3486,"1132.710686091049"
3578,3486,"1194.7173729691194"
3579,3486,"1074.066360626653"
3580,3486,"1137.0385794662143"
3581,3486,"1138.853005741287"
3582,3486,"1094.2704288740993"
3583,3486,"1077.4194588369774"
3584,3486,"1099.6019136983239"
3585,3486,"1518.7815322048452"
3586,3486,"1247.8789641160124"
3587,3486,"1088.4706626266607"
3588,3310,"1121.664915124885"
3589,4217,"4910.867010030768"
3590,4217,"4936.6587425828775"
3591,3628,"531.4789232299095"
3592,3322,"1055.209888394199"
3593,3978,"956.5663737890544"
3594,3841,"7110.5395246763155"
3595,3016,"2895.9794398008307"
3596,3729,"1110.9126351017164"
3597,3289,"7066.477194857335"
3598,3099,"7112.07176529546"
3599,3704,"5312.596265164646"
3600,3559,"189.7448997477738"
3601,3945,"557.8236459071281"
3602,3945,"566.2991839606188"
3603,3945,"6707.195777189715"
3604,3945,"512.3998329388335"
3605,3331,"591.1479359928352"
3606,3331,"1603.6435349540295"
3607,2945,"550.9789995622237"
3608,2945,"415.6776332305023"
3609,4082,"1075.9862981344788"
3610,3099,"6817.249287663939"
3611,3704,"1209.6814801149362"
3612,3704,"1185.291737207492"
3613,3704,"1178.7713170184381"
3614,3704,"1178.7031123383624"
3615,3704,"5264.797375852156"
3616,3235,"3205.2102781287276"
3617,4004,"1780.6705536124991"
3618,3291,"193.78789034308903"
3619,3951,"2070.398843929237"
3620,3951,"2068.243065039233"
3621,3322,"1406.3387561521015"
3622,2003,"375.38749414112783"
3623,3945,"1737.6675038858868"
3624,3466,"4523.434912617379"
3625,3466,"4574.37914719193"
3626,3808,"4698.955736841326"
3627,3099,"6799.162269833036"
3628,3099,"6821.080435178876"
3629,3099,"6821.080435178876"
3630,3289,"7051.398097841903"
3631,3289,"7061.527614038214"
3632,2942,"845.2662005677445"
3633,2932,"963.6196953691024"
3634,2634,"1554.4819242726849"
3635,2634,"1501.1774959847792"
3636,2634,"1515.0733824156396"
3637,2634,"1507.3997044608861"
3638,2634,"1435.0858696262144"
3639,3704,"5336.774252065718"
3640,3704,"5351.929238147104"
3641,3466,"4495.221045987765"
3642,3466,"4432.266992358106"
3643,3466,"4406.322309929747"
3644,4216,"1088.1268216643057"
3645,3945,"1760.280828363343"
3646,4317,"1387.4680163902365"
3647,3783,"681.6285496731557"
3648,3783,"408.2757935553579"
3649,3783,"419.38260306494175"
3650,3083,"878.043914201253"
3651,3083,"878.2595296415955"
3652,3559,"370.48825983101864"
3653,3559,"317.2917441011139"
3654,3559,"321.3689127900169"
3655,3559,"325.20295443502783"
3656,3559,"323.7504728416105"
3657,3073,"983.233225828694"
3658,3951,"1727.4615852995616"
3659,3951,"1724.211326336716"
3660,3951,"1641.5907385127907"
3661,3808,"4728.431491628501"
3662,3808,"4727.847149617249"
3663,2970,"202.82543295999838"
3664,4216,"1024.216759067772"
3665,4216,"1159.92702438193"
3666,4216,"1374.5277637669426"
3667,4216,"1382.2459994537753"
3668,4216,"1393.6631624749105"
3669,3099,"6889.947851864241"
3670,3099,"6852.706537082025"
3671,3093,"94.13478972915864"
3672,3704,"5313.379087563073"
3673,3704,"5292.847743900876"
3674,3099,"6895.746806492063"
3675,3099,"6881.424033141011"
3676,3099,"6878.748698655966"
3677,4049,"247.91641806659177"
3678,3704,"5277.056683077797"
3679,3704,"5309.703075058693"
3680,4004,"4388.3333854041275"
3681,2970,"191.83047435716554"
3682,3945,"1351.244049411134"
3683,3945,"1754.7283123756733"
3684,4049,"255.45281511197228"
3685,3945,"1892.1070089503594"
3686,3945,"1111.4630063795803"
3687,3818,"210.19611288467962"
3688,3945,"959.8049015554435"
3689,3945,"986.5533265389525"
3690,3945,"1229.595328660607"
3691,3945,"1238.1888459630243"
3692,2991,"687.1931204046807"
3693,3951,"1662.6077568649896"
3694,2158,"750.6162198142979"
3695,3906,"314.45930637521616"
3696,3431,"1203.830246222126"
3697,3093,"1054.6675462039661"
3698,3213,"1130.7633103068042"
3699,3286,"1624.703015678638"
3700,3611,"4722.867980298571"
3701,3126,"1368.8789279621826"
3702,3789,"896.6563671696586"
3703,3789,"913.1617442892831"
3704,3760,"1010.5882418492288"
3705,3760,"1021.2154755461281"
3706,4082,"1428.6618555200903"
3707,4082,"948.269272009978"
3708,4082,"683.9799403201632"
3709,4090,"3748.459124403131"
3710,4090,"3729.4837266394325"
3711,4090,"3731.0874687470236"
3712,4090,"3731.4093665220553"
3713,4090,"3704.9103237258137"
3714,4090,"3693.593564678298"
3715,4090,"3993.743282902024"
3716,3729,"481.6855217748961"
3717,2913,"850.0103506708391"
3718,2932,"264.3391611373943"
3719,2932,"327.5997020036396"
3720,1935,"411.9783275916735"
3721,1935,"397.9556374374295"
3722,1935,"435.17867032809613"
3723,1935,"438.91514067682067"
3724,3730,"410.3011474013307"
3725,3730,"420.4184041717594"
3726,3730,"417.84751401528996"
3727,3611,"4719.174045186833"
3728,1967,"450.0519918237999"
3729,3409,"10089.263625665628"
3730,4049,"735.5634970851804"
3731,1960,"59.47506374921802"
3732,2697,"406.7705998928133"
3733,2697,"401.88021121997684"
3734,2620,"642.9745103904676"
3735,3760,"1000.5017508905196"
3736,4082,"4910.705301447593"
3737,2697,"145.87442649138276"
3738,2697,"157.02275188653178"
3739,4049,"183.694728849439"
3740,3028,"4128.922271752443"
3741,2697,"225.06226123703448"
3742,2697,"168.80194705478507"
3743,2932,"73.87078765507499"
3744,3755,"2808.7993741645873"
3745,3851,"1856.784116727874"
3746,3851,"1812.207319399652"
3747,3075,"372.29916362467105"
3748,3286,"1398.9302825334412"
3749,3286,"487.89401359618694"
3750,2697,"391.3926578392386"
3751,2697,"696.9221743172875"
3752,3330,"582.0162511189044"
3753,3215,"470.7773367818591"
3754,3215,"270.2192357461281"
3755,3330,"407.71693805890317"
3756,3330,"184.0195237954653"
3757,2697,"537.0564788608132"
3758,2697,"470.6300415431925"
3759,4024,"195.8712236636812"
3760,2697,"447.22630216725315"
3761,2182,"136.79363219598648"
3762,1930,"29.416972163546813"
3763,2921,"1898.2478770383625"
3764,1939,"928.9786572795954"
3765,3016,"2422.5968325901385"
3766,2933,"6107.789713878574"
3767,3493,"273.7259676617644"
3768,4004,"12931.431510645458"
3769,3612,"192.43002196170576"
3770,3730,"8366.6709036191"
3771,3730,"2087.1946397796423"
3772,3851,"3273.7075040703776"
3773,4076,"2075.5927975637046"
3774,3730,"7196.326717255743"
3775,3973,"2547.464303878165"
3776,3851,"4559.141529763591"
3777,3559,"1048.150240640808"
3778,3021,"213.76480144803764"
3779,2948,"1809.0324166138405"
3780,3330,"114.64063228661992"
3781,3791,"3320.8571545547857"
3782,4072,"3285.134845034092"
3783,4072,"3161.3494085785737"
3784,3874,"1402.779798845889"
3785,3874,"1404.2437444543655"
3786,3874,"1408.9457014011903"
3787,3874,"1435.4135914257367"
3788,3874,"1354.194884749"
3789,3874,"1347.7231525572818"
3790,3874,"1366.2369733179794"
3791,3874,"1385.6798063166525"
3792,3874,"1376.8035281082452"
3793,3874,"1368.6976548800747"
3794,1694,"1419.8136015289926"
3795,3126,"1072.7353586935762"
3796,3126,"1192.427851901169"
3797,3126,"1423.0537822532513"
3798,4317,"1050.3567117669797"
3799,3851,"1839.8016013420176"
3800,2974,"865.345748858785"
3801,3667,"1699.6546040304102"
3802,4074,"142.50090279601912"
3803,1920,"136.50071475541924"
3804,3851,"1842.5012006963505"
3805,4090,"1868.0265266030021"
3806,2943,"141.67364503908874"
3807,3851,"1844.8731050488861"
3808,4049,"244.20160720850205"
3809,2943,"744.1649225697461"
3810,2943,"767.9875081210762"
3811,2943,"729.3190855551892"
3812,2943,"877.1230381148392"
3813,2943,"747.9403467866374"
3814,2943,"763.6496457499816"
3815,2943,"745.1449030100172"
3816,2943,"624.9146087506946"
3817,2943,"729.7665362134392"
3818,2943,"726.9893910782438"
3819,2943,"771.5452202374345"
3820,2943,"718.9773655699261"
3821,2943,"463.06257284242713"
3822,3073,"46.676530942346055"
3823,1919,"370.14852744132594"
3824,1919,"209.5123940659199"
3825,1919,"350.13470585022765"
3826,1919,"210.17043464259373"
3827,1919,"380.3505596383696"
3828,1919,"212.14624775364135"
3829,3851,"1847.2097572230387"
3830,3766,"3677.579206033528"
3831,3851,"2738.05041942559"
3832,3088,"2113.436241082991"
3833,3774,"1323.084407685993"
3834,3028,"2993.6521473500434"
3835,3774,"5817.858228344154"
3836,3028,"490.53744851551306"
3837,3789,"265.46661864277064"
3838,3460,"4742.515277620419"
3839,3466,"2461.857684352739"
3840,3073,"2261.3893178203616"
3841,1919,"369.2884141483068"
3842,3486,"735.3302937661877"
3843,3486,"2085.615895857605"
3844,3486,"669.8179232105198"
3845,3486,"734.1576858019367"
3846,3486,"780.3806641314612"
3847,3486,"719.4649267609109"
3848,3486,"722.6569598205975"
3849,3486,"797.1735918262143"
3850,3486,"787.9979198258907"
3851,3486,"779.5422158379932"
3852,3486,"728.8056733851568"
3853,3486,"358.12150873860827"
3854,3486,"371.41140512448675"
3855,3486,"384.64584096549424"
3856,3486,"744.9478304882489"
3857,3486,"697.1693353753116"
3858,3486,"1397.012185116031"
3859,3486,"1420.418861718022"
3860,3486,"1393.6690786356808"
3861,3486,"1408.310208804767"
3862,3486,"323.86946735109467"
3863,2638,"1087.1751648077698"
3864,2638,"1005.4952338823075"
3865,2638,"1036.8097790610054"
3866,2638,"1046.2703560375046"
3867,2638,"1180.6408783228292"
3868,2638,"1253.5910800000067"
3869,2638,"1109.1062192785973"
3870,2638,"1126.9288947387856"
3871,2638,"1162.103083066857"
3872,2638,"1178.3395572342502"
